id,MachineFailure_pred,MachineFailure_probs
136650,0,0.003451486566096923
136651,0,0.003268400695270385
136652,1,0.7520435053641445
136653,0,0.006928266349707018
136654,0,0.003268400695270385
136655,0,0.003340876530380949
136656,0,0.003451486566096923
136657,0,0.003346565588199661
136658,0,0.0032689826082295563
136659,0,0.003292939687096163
136660,0,0.006928266349707018
136661,0,0.005051359176026804
136662,0,0.011661208470938086
136663,0,0.006928266349707018
136664,0,0.01931100888317041
136665,0,0.003268400695270385
136666,0,0.0029283042891955924
136667,0,0.026394742974061157
136668,0,0.006847119678598562
136669,0,0.006649001668101356
136670,0,0.003451486566096923
136671,0,0.003346565588199661
136672,0,0.0032689826082295563
136673,0,0.011113360200758576
136674,0,0.0030160157950269236
136675,0,0.006191855403245425
136676,0,0.013601059789534598
136677,0,0.005934436684987431
136678,0,0.0030160157950269236
136679,0,0.003101247998887026
136680,0,0.0030833035461155607
136681,0,0.003451486566096923
136682,0,0.003268400695270385
136683,0,0.0034915215069178203
136684,0,0.016377510675566708
136685,0,0.011701243411758983
136686,0,0.0033670611232535937
136687,0,0.003101247998887026
136688,0,0.0029283042891955924
136689,0,0.0030160157950269236
136690,0,0.041833044921413605
136691,0,0.05857222547309373
136692,0,0.006734138074299658
136693,0,0.0037440206892287243
136694,0,0.0032689826082295563
136695,0,0.003451486566096923
136696,0,0.003451486566096923
136697,0,0.002952843281021371
136698,0,0.008646374566615978
136699,0,0.003268400695270385
136700,0,0.009275519503765083
136701,0,0.003108997928380753
136702,0,0.003451486566096923
136703,0,0.011703707905662076
136704,0,0.003268400695270385
136705,0,0.0034915215069178203
136706,0,0.0034915215069178203
136707,0,0.0042813731087604995
136708,0,0.0032689826082295563
136709,0,0.009684330262614631
136710,0,0.003292939687096163
136711,0,0.003268400695270385
136712,0,0.003268400695270385
136713,0,0.008112672065609321
136714,0,0.003163424247629598
136715,0,0.002939970502133325
136716,0,0.008112672065609321
136717,0,0.0165452991641456
136718,0,0.056792993809246115
136719,0,0.00894029055512054
136720,0,0.002952843281021371
136721,0,0.0029283042891955924
136722,0,0.003268400695270385
136723,0,0.015510539374147451
136724,0,0.003268400695270385
136725,0,0.003451486566096923
136726,0,0.003451486566096923
136727,0,0.0132116384197252
136728,0,0.0034915215069178203
136729,0,0.003268400695270385
136730,0,0.003163424247629598
136731,0,0.00894029055512054
136732,0,0.0048306044341864356
136733,0,0.003268400695270385
136734,0,0.0034915215069178203
136735,0,0.003163424247629598
136736,0,0.006774173015120555
136737,0,0.005051359176026804
136738,0,0.0029283042891955924
136739,0,0.012943025980181757
136740,0,0.0030160157950269236
136741,0,0.02423600862005601
136742,0,0.006863235655430074
136743,0,0.003268400695270385
136744,0,0.0034915215069178203
136745,0,0.006724528197622988
136746,0,0.0034915215069178203
136747,0,0.003268400695270385
136748,0,0.003268400695270385
136749,0,0.003268400695270385
136750,0,0.0029283042891955924
136751,0,0.0034915215069178203
136752,0,0.0062318903440663235
136753,0,0.003268400695270385
136754,0,0.006545898262620702
136755,0,0.00828740884616591
136756,0,0.007850428098564427
136757,0,0.0032277919805372107
136758,0,0.003451486566096923
136759,0,0.003163424247629598
136760,0,0.0029283042891955924
136761,0,0.0030160157950269236
136762,0,0.003346565588199661
136763,0,0.0034915215069178203
136764,0,0.007028433286052687
136765,0,0.002939970502133325
136766,0,0.003268400695270385
136767,0,0.0034915215069178203
136768,0,0.0029579149549047914
136769,0,0.00451795526536559
136770,0,0.006928266349707018
136771,0,0.007028433286052687
136772,0,0.025913765519377133
136773,0,0.006863235655430074
136774,0,0.0030160157950269236
136775,0,0.010141199770716473
136776,0,0.0034915215069178203
136777,0,0.0034915215069178203
136778,0,0.005091394116847702
136779,0,0.003940050367495756
136780,0,0.012717080682749576
136781,0,0.008042108752389874
136782,0,0.003163424247629598
136783,0,0.0029283042891955924
136784,0,0.0030160157950269236
136785,0,0.0066846057204277875
136786,0,0.003268400695270385
136787,0,0.0029743350813382836
136788,0,0.0032277919805372107
136789,0,0.003268400695270385
136790,0,0.0030160157950269236
136791,0,0.003268400695270385
136792,0,0.006109572553964161
136793,0,0.003292939687096163
136794,0,0.013171603478904302
136795,0,0.003268400695270385
136796,0,0.007028433286052687
136797,0,0.003451486566096923
136798,0,0.016296364004458254
136799,0,0.0034915215069178203
136800,0,0.006009405617618492
136801,0,0.0034915215069178203
136802,0,0.006009405617618492
136803,0,0.0030160157950269236
136804,0,0.003451486566096923
136805,0,0.003451486566096923
136806,0,0.003268400695270385
136807,0,0.004611728490266723
136808,0,0.0034915215069178203
136809,0,0.003268400695270385
136810,0,0.0066846057204277875
136811,0,0.0029283042891955924
136812,0,0.002952843281021371
136813,0,0.011618463741783398
136814,0,0.006847119678598562
136815,0,0.003268400695270385
136816,0,0.00894029055512054
136817,0,0.003346565588199661
136818,0,0.003268400695270385
136819,0,0.006049394851664159
136820,0,0.0029283042891955924
136821,0,0.003346565588199661
136822,0,0.003451486566096923
136823,0,0.003292939687096163
136824,0,0.003292939687096163
136825,0,0.0062318903440663235
136826,1,0.7111274184197613
136827,0,0.0033670611232535937
136828,0,0.0030160157950269236
136829,0,0.0030160157950269236
136830,0,0.0066846057204277875
136831,0,0.003292939687096163
136832,0,0.0032689826082295563
136833,0,0.006724528197622988
136834,1,0.8799388075460017
136835,0,0.00894029055512054
136836,0,0.003346565588199661
136837,0,0.0032689826082295563
136838,0,0.003101247998887026
136839,0,0.002952843281021371
136840,0,0.007850428098564427
136841,0,0.0030160157950269236
136842,0,0.003346565588199661
136843,0,0.0034915215069178203
136844,0,0.0034915215069178203
136845,0,0.0029283042891955924
136846,0,0.01595399854601669
136847,0,0.0029283042891955924
136848,0,0.0029283042891955924
136849,0,0.0034915215069178203
136850,0,0.003451486566096923
136851,0,0.003268400695270385
136852,0,0.0032689826082295563
136853,0,0.006863235655430074
136854,0,0.009060911679217737
136855,0,0.0034915215069178203
136856,0,0.024123372500409666
136857,0,0.006849803351050402
136858,0,0.0029283042891955924
136859,0,0.004345479572369038
136860,0,0.003292939687096163
136861,0,0.0029283042891955924
136862,0,0.003451486566096923
136863,0,0.003545167673152069
136864,0,0.003268400695270385
136865,0,0.0030744315985379504
136866,0,0.003346565588199661
136867,0,0.003451486566096923
136868,0,0.003451486566096923
136869,0,0.003268400695270385
136870,0,0.002952843281021371
136871,0,0.003451486566096923
136872,0,0.003346565588199661
136873,0,0.003451486566096923
136874,0,0.003268400695270385
136875,0,0.002952843281021371
136876,0,0.002952843281021371
136877,0,0.012717080682749576
136878,0,0.0032352211342174895
136879,0,0.003451486566096923
136880,0,0.008112672065609321
136881,0,0.009154898379667886
136882,0,0.003451486566096923
136883,0,0.003268400695270385
136884,0,0.003451486566096923
136885,0,0.05813746330682159
136886,0,0.0030833035461155607
136887,0,0.003268400695270385
136888,0,0.003545167673152069
136889,0,0.0030160157950269236
136890,0,0.019680741136664393
136891,0,0.003346565588199661
136892,0,0.003268400695270385
136893,0,0.006009405617618492
136894,0,0.003268400695270385
136895,0,0.012757115623570472
136896,0,0.003268400695270385
136897,0,0.006749636414704733
136898,0,0.0034915215069178203
136899,0,0.0029283042891955924
136900,0,0.003268400695270385
136901,0,0.003268400695270385
136902,0,0.003499544863746011
136903,0,0.0029579149549047914
136904,0,0.003451486566096923
136905,0,0.0030160157950269236
136906,0,0.0029522258970860788
136907,0,0.003451486566096923
136908,0,0.0034915215069178203
136909,0,0.0029283042891955924
136910,0,0.0029579149549047914
136911,0,0.0034915215069178203
136912,0,0.0492145632537437
136913,0,0.007442952751075812
136914,0,0.003292939687096163
136915,0,0.003451486566096923
136916,0,0.003121035723349536
136917,0,0.003268400695270385
136918,0,0.0030160157950269236
136919,0,0.003268400695270385
136920,0,0.003268400695270385
136921,0,0.0034915215069178203
136922,0,0.003268400695270385
136923,0,0.0030844589365549746
136924,0,0.002939970502133325
136925,0,0.0029283042891955924
136926,0,0.0029903793957214517
136927,0,0.0034915215069178203
136928,0,0.003451486566096923
136929,0,0.01595399854601669
136930,0,0.007604116037927716
136931,0,0.003451486566096923
136932,0,0.006849803351050402
136933,0,0.003549937310428847
136934,0,0.003268400695270385
136935,0,0.0029283042891955924
136936,0,0.003545167673152069
136937,0,0.002952843281021371
136938,0,0.003292939687096163
136939,0,0.003292939687096163
136940,0,0.0157098652455584
136941,0,0.029323689647310115
136942,0,0.002952843281021371
136943,0,0.0034087418369422333
136944,0,0.021204380686344136
136945,0,0.003268400695270385
136946,0,0.0029522258970860788
136947,0,0.0034915215069178203
136948,0,0.007160599288670405
136949,0,0.003451486566096923
136950,0,0.003340876530380949
136951,0,0.006115617351316501
136952,0,0.0034915215069178203
136953,0,0.008220738687392162
136954,0,0.003069547679193729
136955,0,0.0029283042891955924
136956,0,0.003268400695270385
136957,0,0.0030160157950269236
136958,0,0.003268400695270385
136959,0,0.0066846057204277875
136960,1,0.7612324840043351
136961,0,0.0029283042891955924
136962,0,0.0058307756826162065
136963,0,0.04719276904105275
136964,0,0.0032689826082295563
136965,0,0.003451486566096923
136966,0,0.006643766393984748
136967,0,0.0030160157950269236
136968,0,0.016377510675566708
136969,0,0.002952843281021371
136970,0,0.003451486566096923
136971,0,0.0035099023696079502
136972,0,0.006550405630769632
136973,0,0.011841174959061087
136974,0,0.0030160157950269236
136975,0,0.003268400695270385
136976,0,0.0030160157950269236
136977,0,0.00734191289612453
136978,0,0.0029283042891955924
136979,0,0.0029283042891955924
136980,0,0.00894029055512054
136981,0,0.0031721704423863057
136982,0,0.003292939687096163
136983,0,0.01589325118161439
136984,0,0.006863235655430074
136985,0,0.0030833035461155607
136986,0,0.0030160157950269236
136987,0,0.003268400695270385
136988,0,0.012383340740912017
136989,0,0.003346565588199661
136990,0,0.0030160157950269236
136991,0,0.003292939687096163
136992,0,0.003268400695270385
136993,0,0.006246500542339932
136994,0,0.006190462088313222
136995,0,0.06262701527910573
136996,0,0.010830760887954554
136997,0,0.0030160157950269236
136998,0,0.003451486566096923
136999,0,0.008039425079938036
137000,0,0.005280940516776337
137001,0,0.006242985032320459
137002,0,0.006807084737777666
137003,0,0.003268400695270385
137004,0,0.009277677508015544
137005,1,0.7651970165956453
137006,0,0.003292939687096163
137007,0,0.003346565588199661
137008,0,0.003268400695270385
137009,0,0.052998239323618905
137010,0,0.003451486566096923
137011,0,0.0029743350813382836
137012,0,0.03536851334131778
137013,0,0.003268400695270385
137014,0,0.0029283042891955924
137015,0,0.0032689826082295563
137016,0,0.0030844589365549746
137017,0,0.002952843281021371
137018,0,0.003451486566096923
137019,0,0.003096176325003606
137020,0,0.003451486566096923
137021,0,0.0076165872667937696
137022,0,0.0029283042891955924
137023,0,0.0030160157950269236
137024,0,0.0029283042891955924
137025,0,0.0030160157950269236
137026,0,0.021804715549367498
137027,0,0.002939970502133325
137028,0,0.0029283042891955924
137029,0,0.003268400695270385
137030,0,0.031147031095936462
137031,0,0.003071637333177828
137032,0,0.0031721704423863057
137033,0,0.006668489743596278
137034,0,0.0030160157950269236
137035,0,0.01876577728616952
137036,0,0.003451486566096923
137037,1,0.739614422507308
137038,0,0.007028433286052687
137039,0,0.003163424247629598
137040,0,0.0029579149549047914
137041,0,0.003340876530380949
137042,0,0.006109572553964161
137043,0,0.0034915215069178203
137044,0,0.0034087418369422333
137045,0,0.006928266349707018
137046,0,0.003268400695270385
137047,0,0.0034915215069178203
137048,0,0.003292939687096163
137049,0,0.003268400695270385
137050,0,0.003101247998887026
137051,0,0.003268400695270385
137052,0,0.0034915215069178203
137053,0,0.002952843281021371
137054,0,0.0034915215069178203
137055,0,0.003268400695270385
137056,0,0.0034915215069178203
137057,0,0.003292939687096163
137058,0,0.003268400695270385
137059,0,0.005240441820852623
137060,0,0.002952843281021371
137061,0,0.0033670611232535937
137062,0,0.0034087418369422333
137063,0,0.003268400695270385
137064,0,0.0034915215069178203
137065,0,0.009179403412709687
137066,0,0.014673301959712724
137067,0,0.0030160157950269236
137068,0,0.0034915215069178203
137069,0,0.01056391578300238
137070,0,0.003451486566096923
137071,0,0.007028433286052687
137072,0,0.003346565588199661
137073,0,0.006863235655430074
137074,0,0.003268400695270385
137075,0,0.006115617351316501
137076,0,0.0029579149549047914
137077,0,0.0034915215069178203
137078,0,0.003451486566096923
137079,0,0.003451486566096923
137080,0,0.0032689826082295563
137081,0,0.003451486566096923
137082,0,0.0034915215069178203
137083,0,0.005051359176026804
137084,0,0.003451486566096923
137085,0,0.003268400695270385
137086,0,0.0034915215069178203
137087,0,0.003268400695270385
137088,0,0.008042108752389874
137089,0,0.003292939687096163
137090,0,0.003268400695270385
137091,0,0.0029579149549047914
137092,0,0.02131091129740097
137093,0,0.013601059789534598
137094,0,0.003451486566096923
137095,0,0.003268400695270385
137096,0,0.003268400695270385
137097,0,0.010203491162454574
137098,0,0.003268400695270385
137099,0,0.003292939687096163
137100,0,0.006863235655430074
137101,0,0.0030160157950269236
137102,0,0.0034915215069178203
137103,0,0.016454559286420024
137104,0,0.0030160157950269236
137105,0,0.02232080448223981
137106,0,0.03141790393488464
137107,0,0.004667002969370513
137108,0,0.0030844589365549746
137109,0,0.003451486566096923
137110,0,0.006849803351050402
137111,0,0.15731356785257397
137112,1,0.702733525700503
137113,0,0.00805742034359924
137114,0,0.003451486566096923
137115,0,0.003069547679193729
137116,0,0.005688980015138489
137117,0,0.003451486566096923
137118,0,0.003549937310428847
137119,0,0.01595257109615443
137120,0,0.003451486566096923
137121,0,0.006115617351316501
137122,0,0.0062318903440663235
137123,0,0.006849803351050402
137124,0,0.009907640529151494
137125,0,0.003451486566096923
137126,0,0.003292939687096163
137127,0,0.0030160157950269236
137128,0,0.0034087418369422333
137129,0,0.003268400695270385
137130,0,0.003292939687096163
137131,0,0.003268400695270385
137132,0,0.002952843281021371
137133,0,0.003292939687096163
137134,0,0.003268400695270385
137135,0,0.002939970502133325
137136,0,0.0029283042891955924
137137,0,0.0034915215069178203
137138,0,0.0034915215069178203
137139,0,0.0029283042891955924
137140,0,0.008874981386975905
137141,0,0.0029522258970860788
137142,0,0.006450238694423963
137143,0,0.0032689826082295563
137144,0,0.003268400695270385
137145,0,0.003346565588199661
137146,0,0.0029579149549047914
137147,0,0.003268400695270385
137148,0,0.0066846057204277875
137149,0,0.003071637333177828
137150,0,0.007137910026099312
137151,0,0.003163424247629598
137152,0,0.003292939687096163
137153,0,0.006571418688131251
137154,0,0.0058667769497136564
137155,0,0.003268400695270385
137156,0,0.003268400695270385
137157,0,0.032468212863032066
137158,0,0.019564499389035664
137159,0,0.04286908996643527
137160,0,0.003451486566096923
137161,0,0.0032689826082295563
137162,0,0.006863235655430074
137163,0,0.003268400695270385
137164,0,0.0030160157950269236
137165,0,0.003071637333177828
137166,0,0.003292939687096163
137167,0,0.003451486566096923
137168,0,0.003268400695270385
137169,0,0.015632367689075638
137170,0,0.003268400695270385
137171,0,0.006849803351050402
137172,0,0.0048454697457063385
137173,0,0.0034915215069178203
137174,0,0.0032689826082295563
137175,0,0.0034915215069178203
137176,0,0.0030160157950269236
137177,0,0.01644533109701528
137178,0,0.003346565588199661
137179,0,0.003292939687096163
137180,0,0.003268400695270385
137181,0,0.0034915215069178203
137182,0,0.0029283042891955924
137183,0,0.003268400695270385
137184,0,0.003292939687096163
137185,0,0.0030833035461155607
137186,0,0.003268400695270385
137187,0,0.003268400695270385
137188,0,0.003451486566096923
137189,0,0.0032689826082295563
137190,0,0.0030160157950269236
137191,0,0.0034915215069178203
137192,0,0.13199279214205617
137193,0,0.003451486566096923
137194,0,0.007850428098564427
137195,0,0.01117371079623309
137196,0,0.008220738687392162
137197,0,0.003163424247629598
137198,0,0.003268400695270385
137199,0,0.0033670611232535937
137200,0,0.002952843281021371
137201,0,0.0030833035461155607
137202,0,0.003268400695270385
137203,0,0.003451486566096923
137204,0,0.003268400695270385
137205,0,0.003101247998887026
137206,0,0.003268400695270385
137207,0,0.007028433286052687
137208,0,0.008042108752389874
137209,0,0.003071637333177828
137210,0,0.003163424247629598
137211,0,0.005320975457597233
137212,0,0.003451486566096923
137213,0,0.003340876530380949
137214,0,0.0034915215069178203
137215,0,0.013718681167527275
137216,0,0.006749636414704733
137217,0,0.006863235655430074
137218,0,0.006847119678598562
137219,0,0.003451486566096923
137220,0,0.003451486566096923
137221,0,0.003268400695270385
137222,0,0.0066846057204277875
137223,0,0.003545167673152069
137224,0,0.003451486566096923
137225,0,0.003268400695270385
137226,0,0.0034915215069178203
137227,0,0.008220738687392162
137228,0,0.03990256091613579
137229,0,0.0030160157950269236
137230,0,0.0029283042891955924
137231,0,0.003268400695270385
137232,0,0.0032689826082295563
137233,0,0.002939970502133325
137234,0,0.0033670611232535937
137235,0,0.003346565588199661
137236,0,0.0029283042891955924
137237,0,0.0034915215069178203
137238,0,0.003268400695270385
137239,0,0.01402556754905911
137240,0,0.0030160157950269236
137241,0,0.014646414828368537
137242,0,0.003346565588199661
137243,0,0.00894029055512054
137244,0,0.01070302951749406
137245,0,0.003292939687096163
137246,0,0.003859943178370301
137247,0,0.003451486566096923
137248,0,0.003268400695270385
137249,0,0.024267418122014318
137250,0,0.003451486566096923
137251,0,0.0029283042891955924
137252,0,0.003268400695270385
137253,0,0.0034915215069178203
137254,0,0.0034915215069178203
137255,0,0.006009405617618492
137256,0,0.018789734365036125
137257,0,0.003268400695270385
137258,0,0.003268400695270385
137259,0,0.0060489052614794816
137260,0,0.003451486566096923
137261,0,0.003451486566096923
137262,0,0.003268400695270385
137263,0,0.003268400695270385
137264,0,0.01834916131825085
137265,0,0.0034915215069178203
137266,0,0.0034915215069178203
137267,0,0.003268400695270385
137268,0,0.0030160157950269236
137269,0,0.003268400695270385
137270,0,0.0030160157950269236
137271,0,0.003292939687096163
137272,0,0.017584388118135216
137273,0,0.003451486566096923
137274,0,0.0032689826082295563
137275,0,0.003451486566096923
137276,0,0.0032689826082295563
137277,0,0.04396669351859226
137278,0,0.003268400695270385
137279,0,0.029671500518695503
137280,0,0.0030160157950269236
137281,0,0.002952843281021371
137282,0,0.003451486566096923
137283,0,0.003268400695270385
137284,0,0.003163424247629598
137285,0,0.003292939687096163
137286,0,0.004349224789641699
137287,0,0.006847119678598562
137288,0,0.008613649422480612
137289,0,0.0060489052614794816
137290,0,0.0031721704423863057
137291,0,0.0029522258970860788
137292,0,0.0034915215069178203
137293,0,0.003268400695270385
137294,0,0.006550405630769632
137295,0,0.003292939687096163
137296,0,0.002939970502133325
137297,0,0.0030744315985379504
137298,0,0.003163424247629598
137299,0,0.003451486566096923
137300,0,0.003346565588199661
137301,0,0.005176019538879076
137302,0,0.003071637333177828
137303,0,0.008039425079938036
137304,0,0.013063647104278953
137305,0,0.003451486566096923
137306,0,0.01891035548913332
137307,0,0.013601059789534598
137308,0,0.010371152101187995
137309,0,0.002939970502133325
137310,0,0.003268400695270385
137311,0,0.007028433286052687
137312,0,0.02605013997160976
137313,0,0.002939970502133325
137314,0,0.0029579149549047914
137315,0,0.0034915215069178203
137316,0,0.003679914225620186
137317,0,0.003346565588199661
137318,0,0.003268400695270385
137319,0,0.009170267548090645
137320,0,0.003071637333177828
137321,0,0.003451486566096923
137322,0,0.003268400695270385
137323,0,0.0032689826082295563
137324,0,0.008667498105733088
137325,0,0.003292939687096163
137326,0,0.003268400695270385
137327,0,0.0029579149549047914
137328,0,0.006206578065144732
137329,0,0.0029283042891955924
137330,0,0.007028433286052687
137331,0,0.013601059789534598
137332,0,0.012082299078256715
137333,0,0.009154898379667886
137334,0,0.003268400695270385
137335,0,0.003451486566096923
137336,0,0.007829660831161716
137337,0,0.003069547679193729
137338,0,0.003292939687096163
137339,0,0.002939970502133325
137340,0,0.003679914225620186
137341,0,0.003451486566096923
137342,0,0.0034087418369422333
137343,0,0.003268400695270385
137344,0,0.012757115623570472
137345,0,0.003292939687096163
137346,0,0.004611728490266723
137347,0,0.0030160157950269236
137348,0,0.003268400695270385
137349,0,0.003292939687096163
137350,0,0.003292939687096163
137351,0,0.003292939687096163
137352,0,0.003268400695270385
137353,0,0.003268400695270385
137354,0,0.0029579149549047914
137355,0,0.003163424247629598
137356,0,0.0029283042891955924
137357,0,0.003268400695270385
137358,0,0.003451486566096923
137359,0,0.003340876530380949
137360,0,0.003292939687096163
137361,0,0.002952843281021371
137362,0,0.003292939687096163
137363,0,0.0030160157950269236
137364,0,0.008636163310655677
137365,0,0.003340876530380949
137366,0,0.005240441820852623
137367,0,0.02945241499685638
137368,0,0.014647052471274648
137369,0,0.0034915215069178203
137370,0,0.003268400695270385
137371,0,0.003346565588199661
137372,0,0.0029283042891955924
137373,0,0.005200406880031726
137374,0,0.003292939687096163
137375,0,0.005405938658683873
137376,0,0.007028433286052687
137377,0,0.0029743350813382836
137378,0,0.003268400695270385
137379,1,0.7607635068278285
137380,0,0.015530295370767378
137381,0,0.003268400695270385
137382,0,0.003268400695270385
137383,0,0.015155968176504749
137384,0,0.006115617351316501
137385,1,0.7506800057240798
137386,0,0.006863235655430074
137387,0,0.006928266349707018
137388,0,0.0029283042891955924
137389,0,0.0029283042891955924
137390,0,0.00894029055512054
137391,0,0.003268400695270385
137392,0,0.003451486566096923
137393,0,0.004667002969370513
137394,0,0.003268400695270385
137395,0,0.003268400695270385
137396,0,0.003163424247629598
137397,0,0.0034915215069178203
137398,0,0.0030160157950269236
137399,0,0.02941238005603548
137400,0,0.0032689826082295563
137401,0,0.005091394116847702
137402,0,0.01283770180684677
137403,0,0.006999202568292226
137404,0,0.004961498849516544
137405,0,0.003451486566096923
